gameId,playId,event,down,yardsToGo,playDirection,absoluteYardlineNumber,playResult,togo,x,y,firstdown
2018111805,577,ball_snap,1,10,right,34,12,long,33.11,23.68,1
2018111805,627,ball_snap,2,9,right,47,10,long,46.54,29.7,1
2018111806,606,ball_snap,1,10,right,41,16,long,40.92,29.64,1
2018111805,700,ball_snap,2,14,right,64,21,long,63.26,29.65,1
2018111804,702,ball_snap,1,10,left,33,11,long,33.26,23.39,1
2018111806,758,ball_snap,1,10,right,94,16,long,93.4,29.54,1
2018111800,716,ball_snap,1,10,left,85,14,long,85.49,30.03,1
2018111800,763,ball_snap,1,10,left,57,18,long,58.04,23.86,1
2018111803,830,ball_snap,2,10,right,40,10,long,39.4,23.87,1
2018111806,863,ball_snap,1,10,left,57,13,long,57.48,23.81,1
2018111805,866,ball_snap,1,10,right,37,13,long,36.81,29.94,1
2018111806,999,ball_snap,2,11,left,40,15,long,40.76,29.73,1
2018111804,948,ball_snap,3,9,left,84,23,long,84.67,23.3,1
2018111803,992,ball_snap,2,8,right,14,10,long,12.41,29.67,1
2018111801,1086,ball_snap,1,10,right,85,21,long,84.88,23.96,1
2018111804,1044,ball_snap,1,10,right,52,15,long,52.04,23.57,1
2018111804,1069,ball_snap,1,10,right,67,16,long,67.2,23.58,1
2018111805,1100,ball_snap,1,10,right,46,24,long,45.13,28.63,1
2018111805,1169,ball_snap,1,10,right,80,20,long,79.92,27.56,1
2018111801,1398,ball_snap,1,10,left,61,16,long,61.93,23.99,1
2018111805,1387,ball_snap,3,13,left,86,18,long,85.54,27.19,1
2018111804,1442,ball_snap,1,10,right,42,68,long,42.36,29.71,1
2018111810,1400,ball_snap,3,9,left,45,14,long,46.01,29.63,1
2018111800,1496,ball_snap,3,8,right,52,15,long,51.1,29.91,1
2018111803,1522,ball_snap,1,10,left,59,13,long,60.05,24.59,1
2018111804,1619,ball_snap,1,10,right,NA,35,long,24.94,24.62,1
2018111804,1619,pass_outcome_incomplete,1,10,right,NA,35,long,63.91,49.99,1
2018111804,1721,ball_snap,1,10,right,72,20,long,72.1,23.86,1
2018111800,1585,ball_snap,3,8,right,69,10,long,67.46,30.02,1
2018111805,1643,ball_snap,1,10,right,24,20,long,22.86,23.75,1
2018111804,1828,ball_snap,2,11,left,86,11,long,86.85,29.62,1
2018111805,1712,ball_snap,3,10,right,NA,15,long,43.03,23.99,1
2018111805,1712,pass_outcome_incomplete,3,10,right,NA,15,long,72.45,0.3,1
2018111804,2072,ball_snap,3,14,left,55,21,long,55.81,23.6,1
2018111810,2075,ball_snap,1,10,right,46,11,long,45.69,23.81,1
2018111800,2091,ball_snap,1,10,left,69,18,long,69.87,23.82,1
2018111804,2251,ball_snap,2,11,left,88,11,long,88.11,29.64,1
2018111803,2119,ball_snap,3,10,right,16,82,long,15.33,23.75,1
2018111801,2357,ball_snap,1,10,left,42,11,long,42.03,23.96,1
2018111805,2225,ball_snap,1,30,right,31,39,long,30.55,23.79,1
2018111801,2404,ball_snap,2,9,left,30,16,long,30.47,24.02,1
2018111803,2271,ball_snap,2,10,left,86,13,long,88.33,23.69,1
2018111803,2312,ball_snap,1,10,left,73,11,long,73.61,23.71,1
2018111806,2551,ball_snap,1,10,left,60,14,long,60.73,29.42,1
2018111803,2365,ball_snap,2,11,left,63,18,long,63.1,27.51,1
2018111801,2546,ball_snap,1,10,right,30,16,long,29.88,30.02,1
2018111806,2598,ball_snap,2,8,left,44,9,long,44.81,29.65,1
2018111803,2412,ball_snap,2,13,left,48,21,long,48.01,23.9,1
2018111800,2473,ball_snap,2,8,right,69,17,long,68.8,23.81,1
2018111805,2552,ball_snap,1,10,right,73,17,long,72.87,23.94,1
2018111805,2621,ball_snap,3,8,right,92,10,long,91.74,23.84,1
2018111801,2803,ball_snap,1,10,left,32,22,long,32,26.51,1
2018111810,2674,ball_snap,1,10,right,30,26,long,29.69,26.68,1
2018111806,2889,ball_snap,1,10,right,35,40,long,34.44,23.83,1
2018111801,2892,ball_snap,2,17,right,23,17,long,22.66,29.85,1
2018111803,2732,ball_snap,1,10,left,62,11,long,62.04,29.67,1
2018111810,2845,ball_snap,1,10,right,86,20,long,85.77,27.37,1
2018111801,2994,ball_snap,1,10,right,65,14,long,64.61,29.83,1
2018111800,2834,ball_snap,1,10,right,46,12,long,45.82,30,1
2018111800,2918,ball_snap,1,10,right,86,13,long,85.09,24.04,1
2018111804,3171,ball_snap,1,10,right,77,16,long,76.25,29.8,1
2018111810,3041,ball_snap,2,9,left,88,78,long,87.94,23.85,1
2018111805,2991,ball_snap,1,10,left,87,24,long,86.97,29.91,1
2018111806,3182,ball_snap,1,10,left,77,12,long,77.55,23.94,1
2018111803,2959,ball_snap,3,9,left,101,16,long,101,23.76,1
2018111803,2984,ball_snap,1,10,left,85,17,long,84.96,23.65,1
2018111803,3062,ball_snap,1,10,left,54,10,long,55.49,29.64,1
2018111803,3143,ball_snap,1,10,left,22,12,long,23.22,26.91,1
2018111800,3340,ball_snap,3,9,right,56,11,long,54.84,24.02,1
2018111803,3353,ball_snap,3,15,right,55,36,long,54.71,29.87,1
2018111805,3357,ball_snap,2,10,left,80,25,long,79.94,23.77,1
2018111803,3433,ball_snap,3,10,right,91,19,long,90.78,23.87,1
2018111810,3421,ball_snap,1,10,right,39,10,long,38.7,29.83,1
2018111805,3477,ball_snap,1,10,left,42,24,long,41.77,29.88,1
2018111805,3505,ball_snap,1,8,left,18,8,long,18.46,29.43,1
2018111800,3553,ball_snap,1,10,left,70,11,long,69.8,23.91,1
2018111800,3613,ball_snap,2,10,left,59,19,long,60.07,23.94,1
2018111805,3592,ball_snap,2,8,right,45,54,long,44.63,23.62,1
2018111804,3766,ball_snap,3,8,left,68,28,long,69.47,29.51,1
2018111801,3742,ball_snap,3,12,right,43,32,long,42.31,29.94,1
2018111804,3875,ball_snap,1,10,left,30,19,long,30.77,23.23,1
2018111803,3748,ball_snap,1,10,left,85,34,long,85.53,29.59,1
2018111803,3795,ball_snap,2,10,left,51,12,long,51.24,29.63,1
2018111805,3789,ball_snap,1,10,left,76,13,long,75.81,29.88,1
2018111805,3915,ball_snap,2,10,left,51,41,long,50.75,23.8,1
2018111803,3872,ball_snap,2,10,left,39,21,long,39.35,29.63,1
2018111810,3854,ball_snap,1,10,right,99,11,long,98.65,29.93,1
2018111803,3897,ball_snap,1,8,left,18,8,long,18.94,29.51,1
2018111801,4036,ball_snap,1,10,right,20,20,long,19.12,25.02,1
2018111810,4155,ball_snap,3,10,right,83,25,long,82.79,29.64,1
2018111807,190,ball_snap,1,10,right,87,23,long,86.44,24.04,1
2018111808,368,ball_snap,3,10,right,76,14,long,75.83,26.32,1
2018111808,757,ball_snap,3,10,right,28,27,long,28.23,24.1,1
2018111808,782,ball_snap,1,10,right,55,26,long,54.74,29.83,1
2018111809,525,ball_snap,3,9,left,95,10,long,95.55,30.21,1
2018111809,554,ball_snap,1,10,left,85,16,long,85.32,30.05,1
2018111809,605,ball_snap,2,9,left,68,30,long,68.32,29.99,1
2018111809,680,ball_snap,2,10,left,38,19,long,38.01,29.99,1
2018111808,1296,ball_snap,3,8,left,95,27,long,95.42,25,1
2018111809,943,ball_snap,2,15,left,83,23,long,83,29.9,1
2018111808,1525,ball_snap,1,10,left,94,10,long,94.6,26.92,1
2018111809,1225,ball_snap,1,10,left,85,12,long,85.83,23.68,1
2018111808,1825,ball_snap,3,10,right,52,11,long,50.93,29.56,1
2018111809,1276,ball_snap,2,9,left,72,13,long,72.09,23.73,1
2018111809,1312,ball_snap,1,10,left,59,15,long,59.32,29.64,1
2018111807,2008,ball_snap,1,10,right,42,17,long,40.78,23.91,1
2018111809,1519,ball_snap,1,10,left,85,10,long,85.05,23.72,1
2018111809,1824,ball_snap,1,10,right,51,30,long,49.97,23.44,1
2018111808,2243,ball_snap,1,10,right,35,19,long,34.79,29.82,1
2018111809,1943,ball_snap,1,10,right,95,15,long,94.39,27.05,1
2018111808,2363,ball_snap,1,10,right,82,15,long,81.91,29.99,1
2018111809,2263,ball_snap,1,10,left,64,18,long,64.17,23.77,1
2018111809,2349,ball_snap,1,10,left,33,23,long,34.05,30.3,1
2018111809,2422,ball_snap,1,10,right,35,11,long,33.96,30.02,1
2018111807,3157,ball_snap,2,11,left,84,11,long,84.38,29.61,1
2018111808,3204,ball_snap,2,10,right,56,39,long,55.79,29.76,1
2018111808,3360,ball_snap,1,10,left,82,17,long,82.14,23.88,1
2018111807,3457,ball_snap,3,10,right,93,12,long,92.61,29.84,1
2018111808,3432,ball_snap,1,10,left,54,23,long,54.74,26.22,1
2018111808,3711,ball_snap,2,10,right,36,15,long,34.78,24,1
2018111807,4124,ball_snap,2,10,left,79,32,long,80.32,23.68,1
2018111807,4207,ball_snap,3,10,left,47,20,long,47.29,27.18,1
2018111809,3422,ball_snap,2,10,right,76,11,long,74.82,29.6,1
2018111809,3938,ball_snap,1,10,left,58,19,long,58.02,29.94,1
2018111809,3967,ball_snap,1,10,left,NA,16,long,40.16,23.81,1
2018111809,3967,pass_outcome_incomplete,1,10,left,NA,16,long,16.46,53.82,1
2018111802,833,ball_snap,2,8,left,93,9,long,93.19,29.86,1
2018111802,1064,ball_snap,2,11,right,27,12,long,26.91,23.5,1
2018111802,1329,ball_snap,1,18,right,92,18,long,92.03,29.79,1
2018111802,1701,ball_snap,1,10,right,70,15,long,68.92,23.66,1
2018111802,1970,ball_snap,1,10,left,67,25,long,67.21,30.01,1
2018111802,2381,ball_snap,2,11,left,87,12,long,86.88,29.9,1
2018111802,2406,ball_snap,1,10,left,75,11,long,75.22,23.63,1
2018111802,3120,ball_snap,1,10,right,81,11,long,80.93,29.97,1
2018111802,3277,ball_snap,1,10,left,85,10,long,85.24,23.74,1
2018111802,3346,ball_snap,3,8,left,73,12,long,73.29,23.72,1
2018111802,3792,ball_snap,3,10,right,NA,10,long,79.94,23.74,1
2018111802,3792,pass_outcome_incomplete,3,10,right,NA,10,long,92.52,19.48,1
2018111802,4021,ball_snap,3,8,left,83,17,long,83.24,23.81,1
2018111802,4291,ball_snap,2,10,right,35,13,long,34.85,23.58,1
2018111802,4328,ball_snap,1,10,right,48,18,long,47.74,23.74,1
2018111802,4479,ball_snap,2,10,right,84,16,long,83.86,29.77,1
2018111900,618,ball_snap,2,10,left,83,14,long,83.1,29.47,1
2018111900,643,ball_snap,1,10,left,69,16,long,69.01,29.57,1
2018111900,679,ball_snap,1,10,left,53,25,long,53.47,29.44,1
2018111900,1007,ball_snap,1,10,right,65,20,long,64.73,29.48,1
2018111900,1032,ball_snap,1,10,right,85,25,long,84.56,29.68,1
2018111900,1119,ball_snap,2,8,left,92,15,long,92.89,29.31,1
2018111900,1144,ball_snap,1,10,left,NA,37,long,77.25,29.57,1
2018111900,1144,pass_outcome_incomplete,1,10,left,NA,37,long,36.42,-0.7,1
2018111900,1235,ball_snap,1,10,left,27,11,long,27.7,29.92,1
2018111900,1571,ball_snap,2,10,left,51,17,long,51.69,29.38,1
2018111900,1660,ball_snap,2,14,left,38,15,long,37.72,23.57,1
2018111900,1922,ball_snap,1,10,left,31,21,long,30.88,26.49,1
2018111900,2680,ball_snap,1,10,right,39,27,long,37.73,23.7,1
2018111900,2988,ball_snap,1,10,left,35,15,long,35.32,23.31,1
2018111900,3257,ball_snap,2,10,right,72,33,long,71.46,26.03,1
2018111900,3386,ball_snap,1,10,left,75,19,long,74.84,23.6,1
2018111900,3411,ball_snap,1,10,left,56,13,long,56.41,23.39,1
2018111900,3486,ball_snap,3,11,left,44,13,long,44.3,23.56,1
2018111900,4120,ball_snap,1,10,left,83,73,long,82.98,29.59,1
2018111900,4395,ball_snap,1,10,right,67,36,long,66.43,29.35,1
2018111900,4855,ball_snap,2,8,left,47,14,long,47.5,29.24,1
2018111900,4886,ball_snap,1,10,left,33,13,long,32.71,23.41,1
2018111900,4922,ball_snap,1,10,left,20,10,long,20.15,29.39,1
2018111900,5023,ball_snap,3,9,right,36,22,long,34.9,29.3,1
2018111900,5085,ball_snap,2,8,right,60,10,long,59.74,23.88,1
2018111900,5133,ball_snap,1,10,right,70,40,long,69.35,29.51,1
2018111900,5256,ball_snap,3,10,left,84,26,long,85.66,23.23,1
2018112200,296,ball_snap,2,9,right,29,18,long,27.35,28.88,1
2018112200,529,ball_snap,2,9,left,96,10,long,96.38,28.17,1
2018112200,567,ball_snap,1,10,left,86,11,long,86.74,29.84,1
2018112200,1503,ball_snap,3,13,right,58,29,long,56.3,23.49,1
2018112200,1762,ball_snap,1,10,right,45,11,long,44.73,29.96,1
2018112200,1867,ball_snap,1,10,right,89,11,long,88.1,23.45,1
2018112200,1909,ball_snap,1,10,right,100,10,long,98.2,23.71,1
2018112200,1992,ball_snap,1,10,left,85,11,long,86.55,26.27,1
2018112200,2992,ball_snap,1,10,left,92,24,long,93.35,29.87,1
2018112200,3238,ball_snap,2,10,right,96,14,long,95.12,29.85,1
2018112200,3327,ball_snap,2,9,left,84,11,long,85.59,28.37,1
2018112201,123,ball_snap,1,10,left,73,10,long,73.17,29.77,1
2018112201,227,ball_snap,1,10,left,46,13,long,46.28,29.77,1
2018112201,601,ball_snap,3,10,right,33,20,long,32.23,29.5,1
2018112201,670,ball_snap,3,11,right,52,11,long,50.89,29.59,1
2018112201,949,ball_snap,2,8,left,99,18,long,99.14,23.84,1
2018112201,1292,ball_snap,1,10,left,63,53,long,63.06,23.83,1
2018112201,1884,ball_snap,1,10,right,50,14,long,49.36,29.81,1
2018112201,2441,ball_snap,1,10,right,100,10,long,99.78,29.84,1
2018112201,2498,ball_snap,1,10,left,85,11,long,84.89,29.94,1
2018112201,2721,ball_snap,1,10,right,48,20,long,46.61,24.03,1
2018112201,2897,ball_snap,2,9,left,100,90,long,100.15,29.74,1
2018112201,3223,ball_snap,1,10,left,54,17,long,54.41,29.76,1
2018112202,208,ball_snap,1,10,left,38,28,long,39.4,23.91,1
2018112202,295,ball_snap,2,11,right,34,13,long,33.19,30.05,1
2018112202,379,ball_snap,3,10,right,47,15,long,45.78,29.86,1
2018112202,404,ball_snap,1,10,right,62,37,long,61.77,30.18,1
2018112202,598,ball_snap,1,10,right,71,16,long,70.08,24.11,1
2018112202,670,ball_snap,3,9,right,88,11,long,87.32,23.93,1
2018112202,962,ball_snap,3,11,right,61,12,long,59.71,23.47,1
2018112202,1585,ball_snap,1,10,right,98,12,long,97.37,30.2,1
2018112202,1646,ball_snap,1,10,left,85,20,long,85.2,26.71,1
2018112202,1905,ball_snap,1,10,left,42,19,long,42.67,23.86,1
2018112202,2406,ball_snap,1,10,left,69,20,long,69.03,29.08,1
2018112202,2504,ball_snap,1,10,left,35,25,long,36.27,30.08,1
2018112202,2804,ball_snap,3,13,right,58,50,long,57.36,23.96,1
2018112202,3358,ball_snap,1,10,left,71,15,long,71.9,23.88,1
2018112202,3527,ball_snap,4,12,left,61,21,long,62.14,29.85,1
2018112202,3659,ball_snap,4,10,left,40,28,long,40.5,23.8,1
2018112202,3835,ball_snap,1,10,left,69,12,long,69.79,23.79,1
2018112202,3910,ball_snap,1,10,left,41,12,long,42.27,23.89,1
2018112202,3939,ball_snap,1,10,left,29,15,long,29.73,24.01,1
2018112503,59,ball_snap,1,10,right,32,23,long,31.66,29.65,1
2018112500,81,ball_snap,2,8,right,31,10,long,29.9,30.32,1
2018112506,95,ball_snap,3,9,left,84,10,long,85.57,30.3,1
2018112506,268,ball_snap,1,10,left,23,13,long,23.39,29.1,1
2018112501,279,ball_snap,1,10,right,19,12,long,18.66,30.13,1
2018112505,326,ball_snap,1,10,right,34,36,long,32.76,24.02,1
2018112507,366,ball_snap,3,8,right,50,42,long,49.84,23.81,1
2018112506,365,ball_snap,1,10,right,39,19,long,38.64,29.87,1
2018112505,434,ball_snap,1,10,left,90,19,long,89.81,26.84,1
2018112503,365,ball_snap,1,10,left,99,17,long,99.23,23.74,1
2018112500,525,ball_snap,3,8,left,77,10,long,76.98,24.22,1
2018112505,481,ball_snap,2,12,left,73,19,long,73.71,29.92,1
2018112501,485,ball_snap,1,10,left,74,47,long,74.15,23.79,1
2018112501,525,ball_snap,1,10,left,27,11,long,27.48,24.24,1
2018112500,595,ball_snap,2,10,left,67,25,long,67.68,24.09,1
2018112506,587,ball_snap,1,10,left,88,11,long,88.8,29.8,1
2018112506,624,ball_snap,1,10,left,77,18,long,78.97,29.6,1
2018112506,650,ball_snap,1,10,left,59,39,long,60.08,24.54,1
2018112502,549,ball_snap,1,10,left,75,28,long,76.83,26.07,1
2018112502,574,ball_snap,1,10,left,47,25,long,49.47,24.08,1
2018112505,701,ball_snap,1,10,right,35,23,long,34.09,26.8,1
2018112505,726,ball_snap,1,10,right,58,20,long,57.68,24.73,1
2018112507,683,ball_snap,1,10,left,80,12,long,80.75,23.74,1
2018112503,742,ball_snap,1,10,right,59,14,long,58.49,29.65,1
2018112503,767,ball_snap,1,10,right,73,24,long,72.71,29.64,1
2018112505,834,ball_snap,3,12,right,76,34,long,75.52,23.84,1
2018112506,811,ball_snap,2,10,right,34,25,long,33.78,23.91,1
2018112503,793,ball_snap,1,10,right,97,13,long,95.9,29.91,1
2018112500,863,ball_snap,1,10,left,83,11,long,83.07,29.99,1
2018112501,875,ball_snap,1,10,left,85,75,long,85.25,23.82,1
2018112502,712,ball_snap,1,10,right,35,12,long,32.57,30.25,1
2018112502,759,ball_snap,2,8,right,49,16,long,45.91,26.94,1
2018112505,899,ball_snap,1,10,left,76,17,long,75.84,23.75,1
2018112503,852,ball_snap,1,10,left,75,11,long,75.63,23.92,1
2018112507,954,ball_snap,3,8,right,39,13,long,38.58,29.63,1
2018112502,846,ball_snap,2,14,left,59,19,long,61.38,27.85,1
2018112506,1076,ball_snap,3,8,right,25,29,long,24.78,23.66,1
2018112502,931,ball_snap,3,10,left,40,13,long,42.52,23.56,1
2018112503,1125,ball_snap,3,11,left,91,21,long,91.03,29.68,1
2018112500,1165,ball_snap,3,10,left,101,11,long,101.79,24.18,1
2018112507,1177,ball_snap,1,10,right,52,11,long,51.66,23.99,1
2018112503,1233,ball_snap,1,10,left,37,21,long,37.57,23.8,1
2018112507,1363,ball_snap,2,10,right,97,13,long,97.02,23.77,1
2018112502,1310,ball_snap,1,10,right,57,14,long,55.13,29.52,1
2018112503,1469,ball_snap,2,12,left,60,19,long,61.45,29.61,1
2018112505,1581,ball_snap,2,10,left,68,11,long,67.63,23.87,1
2018112507,1521,ball_snap,3,9,left,71,12,long,71.95,24.02,1
2018112505,1630,ball_snap,2,10,left,57,13,long,56.72,23.77,1
2018112506,1572,ball_snap,1,10,right,35,20,long,33.85,26.69,1
2018112505,1827,ball_snap,1,10,right,28,41,long,27.48,23.58,1
2018112502,1577,ball_snap,1,10,left,39,28,long,39.99,29.94,1
2018112506,1804,ball_snap,2,9,left,NA,13,long,57.01,29.7,1
2018112506,1804,pass_outcome_incomplete,2,9,left,NA,13,long,29.76,52.77,1
2018112506,1837,ball_snap,1,10,left,42,16,long,42.12,29.92,1
2018112506,1901,ball_snap,2,9,left,25,15,long,24.95,23.9,1
2018112500,1935,ball_snap,3,10,left,53,16,long,54.08,24.2,1
2018112507,2147,ball_snap,1,10,left,45,11,long,45.31,23.84,1
2018112506,2079,ball_snap,1,10,right,70,13,long,68.7,29.8,1
2018112506,2268,ball_snap,3,9,right,36,10,long,35.7,23.91,1
2018112507,2435,ball_snap,1,10,left,78,25,long,78.11,29.59,1
2018112507,2460,ball_snap,1,10,left,53,24,long,53.1,29.38,1
2018112507,2485,ball_snap,1,10,left,29,10,long,29.25,29.59,1
2018112502,2257,ball_snap,3,12,left,77,54,long,78.23,29.83,1
2018112502,2326,ball_snap,3,9,left,22,12,long,24.17,29.84,1
2018112505,2616,ball_snap,1,10,left,85,15,long,84.85,26.83,1
2018112502,2425,ball_snap,1,10,right,35,10,long,32.19,30.4,1
2018112502,2450,ball_snap,1,10,right,45,13,long,43.72,24.36,1
2018112502,2546,ball_snap,1,10,right,75,23,long,73.05,24.3,1
2018112507,2699,ball_snap,2,10,right,35,34,long,34.55,23.91,1
2018112502,2613,ball_snap,2,10,right,NA,11,long,95.33,29.82,1
2018112502,2613,pass_outcome_incomplete,2,10,right,NA,11,long,117.38,4.26,1
2018112500,2898,ball_snap,2,9,right,94,16,long,94.04,27.2,1
2018112505,2937,ball_snap,1,10,right,35,27,long,34.52,27.21,1
2018112505,3006,ball_snap,2,10,right,89,21,long,88.9,23.88,1
2018112500,2996,ball_snap,2,9,left,80,10,long,81.3,24.31,1
2018112507,2927,ball_snap,2,10,left,75,17,long,75.06,29.85,1
2018112505,3114,ball_snap,1,10,left,73,21,long,72.9,29.61,1
2018112501,3090,ball_snap,2,11,left,40,29,long,40.39,29.93,1
2018112503,2814,ball_snap,1,10,right,82,28,long,81.91,26.38,1
2018112506,3030,ball_snap,3,8,right,46,10,long,44.92,28.82,1
2018112507,3129,ball_snap,1,10,right,25,15,long,24.1,23.98,1
2018112500,3405,ball_snap,3,8,right,102,8,long,101.95,27.07,1
2018112505,3345,ball_snap,3,10,left,57,17,long,56.8,29.76,1
2018112501,3323,ball_snap,1,10,right,42,20,long,41.05,23.97,1
2018112501,3363,ball_snap,1,10,right,62,34,long,61.67,29.67,1
2018112505,3437,ball_snap,1,10,left,29,18,long,28.88,29.35,1
2018112507,3309,ball_snap,1,10,right,73,11,long,71.85,23.91,1
2018112507,3379,ball_snap,2,12,left,38,28,long,38.05,24.02,1
2018112503,3178,ball_snap,2,9,left,103,15,long,102.99,29.79,1
2018112503,3178,pass_outcome_incomplete,2,9,left,103,15,long,99.43,51.93,1
2018112502,3383,ball_snap,1,10,right,35,13,long,33.24,29.83,1
2018112503,3356,ball_snap,1,15,left,55,22,long,54.91,29.71,1
2018112506,3576,ball_snap,3,8,right,45,19,long,44.78,23.84,1
2018112506,3601,ball_snap,1,10,right,64,29,long,64,23.92,1
2018112500,3676,ball_snap,1,10,left,90,16,long,91.15,24.06,1
2018112507,3702,ball_snap,2,8,right,27,22,long,26.16,26.74,1
2018112505,3887,ball_snap,2,15,right,55,16,long,54.49,29.68,1
2018112507,3727,ball_snap,1,10,right,49,17,long,48.29,24.21,1
2018112502,3613,ball_snap,1,10,left,89,10,long,91.36,29.64,1
2018112502,3660,ball_snap,2,10,left,79,18,long,82.21,23.62,1
2018112502,3685,ball_snap,1,10,left,61,11,long,62.31,23.71,1
2018112503,3716,ball_snap,2,10,left,67,11,long,66.88,23.74,1
2018112503,3861,ball_snap,1,10,left,40,11,long,40.06,25.99,1
2018112507,4234,ball_snap,1,10,right,60,19,long,58.85,24.17,1
2018112508,139,ball_snap,1,10,left,74,17,long,74.22,23.8,1
2018112508,266,ball_snap,1,10,left,35,25,long,35.56,27.14,1
2018112501,4566,ball_snap,3,10,right,52,25,long,50.25,30.02,1
2018112501,4599,ball_snap,1,10,right,77,10,long,75.48,29.88,1
2018112501,4693,ball_snap,2,11,right,97,13,long,96.31,28.01,1
2018112508,504,ball_snap,1,10,left,44,17,long,44.19,27.22,1
2018112509,136,ball_snap,1,10,left,87,14,long,87.23,30.03,1
2018112504,112,ball_snap,1,10,left,57,13,long,57.3,29.28,1
2018112504,181,ball_snap,3,9,left,43,33,long,40.13,-2.33,1
2018112508,639,ball_snap,1,10,right,52,27,long,51.86,29.66,1
2018112504,336,ball_snap,1,10,right,NA,17,long,79.13,29.42,1
2018112504,361,ball_snap,1,10,right,96,14,long,95.25,29.33,1
2018112509,492,ball_snap,2,10,right,48,13,long,47.9,24.1,1
2018112509,543,ball_snap,2,8,right,63,29,long,62.9,24.03,1
2018112508,897,ball_snap,3,9,left,19,9,long,19.24,29.46,1
2018112508,1232,ball_snap,2,17,left,81,33,long,81.16,24.02,1
2018112508,1268,ball_snap,1,10,left,48,11,long,48.13,23.99,1
2018112509,1084,ball_snap,3,10,left,90,14,long,90.23,30.03,1
2018112509,1109,ball_snap,1,10,left,76,11,long,76.23,29.9,1
2018112508,1473,ball_snap,1,20,left,39,24,long,39.33,23.96,1
2018112504,1262,ball_snap,1,10,left,91,22,long,91.46,23.46,1
2018112509,1370,ball_snap,1,10,right,58,21,long,57.87,29.9,1
2018112509,1673,ball_snap,1,10,left,37,17,long,37.43,30.03,1
2018112509,1704,ball_snap,1,10,left,20,10,long,20.07,24.03,1
2018112504,1861,ball_snap,2,10,left,35,24,long,36.23,29.55,1
2018112509,1913,ball_snap,2,8,right,64,15,long,62.93,23.83,1
2018112509,1977,ball_snap,2,10,right,79,24,long,78.07,26.9,1
2018112504,2020,ball_snap,2,9,right,36,74,long,34.95,29.26,1
2018112504,2338,ball_snap,1,10,right,68,10,long,67.94,25.97,1
2018112508,2642,ball_snap,2,10,left,83,15,long,82.92,24.74,1
2018112508,2711,ball_snap,1,10,left,49,15,long,49.17,29.38,1
2018112509,2475,ball_snap,1,10,left,107,97,long,107.33,29.97,1
2018112504,2789,ball_snap,1,10,left,44,11,long,45.17,26.54,1
2018112509,2803,ball_snap,1,10,right,67,38,long,66.87,30.03,1
2018112509,2885,ball_snap,1,10,left,85,14,long,85.17,26.9,1
2018112509,3182,ball_snap,1,10,left,63,13,long,63.43,28.4,1
2018112509,3283,ball_snap,2,16,left,56,25,long,55.93,27.47,1
2018112509,3549,ball_snap,1,15,left,44,15,long,44.03,23.77,1
2018112509,3574,ball_snap,1,10,left,29,14,long,28.67,27.03,1
2018112504,3668,ball_snap,1,10,right,21,19,long,19.41,29.73,1
2018112504,3809,ball_snap,1,10,right,98,12,long,96.65,29.47,1
2018112504,4073,ball_snap,3,9,right,53,34,long,53.09,23.61,1
2018112509,4049,ball_snap,2,16,right,48,19,long,47.17,26.67,1
2018112510,426,ball_snap,1,10,left,NA,26,long,67.28,23.86,1
2018112510,426,pass_outcome_incomplete,1,10,left,NA,26,long,36.56,1.54,1
2018112510,701,ball_snap,1,10,right,60,24,long,59.21,24.98,1
2018112510,726,ball_snap,1,10,right,84,26,long,83.89,29.82,1
2018112510,786,ball_snap,1,10,left,85,15,long,85.14,23.85,1
2018112510,1016,ball_snap,1,10,left,85,17,long,86.17,30.19,1
2018112510,1185,ball_snap,1,10,left,40,30,long,40.14,29.89,1
2018112510,1354,ball_snap,2,9,left,92,33,long,92.55,30.25,1
2018112510,1379,ball_snap,1,10,left,59,11,long,59,30.11,1
2018112510,1519,ball_snap,1,10,right,48,15,long,46.52,29.97,1
2018112510,1868,ball_snap,3,10,left,89,15,long,89.21,23.99,1
2018112510,2030,ball_snap,1,10,left,63,20,long,64.25,24.19,1
2018112510,2584,ball_snap,1,10,left,54,13,long,55.74,29.1,1
2018112510,3667,ball_snap,3,10,left,75,36,long,75.21,26.61,1
2018112600,76,ball_snap,2,8,left,83,19,long,82.83,29.63,1
2018112600,111,ball_snap,1,10,left,NA,33,long,63.6,29.92,1
2018112600,111,pass_outcome_incomplete,1,10,left,NA,33,long,26.45,3.81,1
2018112600,591,ball_snap,2,10,right,98,12,long,98.04,29.6,1
2018112600,656,ball_snap,1,10,left,85,21,long,85.29,23.75,1
2018112600,898,ball_snap,2,9,right,83,12,long,82.49,23.52,1
2018112600,1750,ball_snap,1,10,right,30,13,long,30.24,23.64,1
2018112600,2168,ball_snap,3,9,left,84,22,long,84.43,24.06,1
2018112600,2525,ball_snap,2,8,right,34,13,long,33.78,29.76,1
2018112600,3285,ball_snap,2,8,right,100,10,long,100.27,29.67,1
2018112600,3704,ball_snap,1,10,left,101,12,long,101.28,23.74,1
2018112600,3729,ball_snap,1,10,left,89,20,long,90.22,29.77,1
2018112600,3833,ball_snap,1,10,left,48,16,long,49.4,29.83,1
2018112900,169,ball_snap,3,8,left,71,13,long,71.04,29.39,1
2018112900,227,ball_snap,2,8,left,56,40,long,55.8,29.64,1
2018112900,780,ball_snap,1,10,left,59,14,long,59.09,30.03,1
